title,link,author,author_link,date
Culture clash – National vs international publishing,https://pureportal.coventry.ac.uk/en/publications/culture-clash-national-vs-international-publishing,"Massoud, H. &Ayoubi, R.,",https://pureportal.coventry.ac.uk/en/persons/rami-ayoubi,25 Aug 2017
Differences of opinion in sovereign credit signals during the European crisis,https://pureportal.coventry.ac.uk/en/publications/differences-of-opinion-in-sovereign-credit-signals-during-the-eur-2,"Alsakka, R., ap Gwilym, O. & Vu, H.,",,2017
Discharging environmental accountability in emerging economies: the case of the Nigerian cement industry,https://pureportal.coventry.ac.uk/en/publications/discharging-environmental-accountability-in-emerging-economies-th,",  Liew, P. & Adhikari, P.,Noah, A.,  Liew, P. & Adhikari, P.,",https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah,8 Sept 2017
Diversifying away the risk of war and cross-border political crisis,https://pureportal.coventry.ac.uk/en/publications/diversifying-away-the-risk-of-war-and-cross-border-political-cris-2,"Omar, A. M. A., Wisniewski, T. P. & Nolte, S.,",,May 2017
Does CSR Improve Financial Transparency? Evidence from China,https://pureportal.coventry.ac.uk/en/publications/does-csr-improve-financial-transparency-evidence-from-china,"Udawatte, P., Kim, S. & Juelin, L.,",,2017
Earnings management in UK's mergers and acquisition,https://pureportal.coventry.ac.uk/en/publications/earnings-management-in-uks-mergers-and-acquisition,"Udawatte, P., Akbar, S., Kim, S. H. & Rangasamy, T.,",,2017
Economic Analysis of Ransomware,https://pureportal.coventry.ac.uk/en/publications/economic-analysis-of-ransomware,"Hernandez-Castro, J., Cartwright, E. & Stepanova, A.,",,20 Mar 2017
Effective timing of tourism policy: The case of Singapore,https://pureportal.coventry.ac.uk/en/publications/effective-timing-of-tourism-policy-the-case-of-singapore-2,"Agiomirgianakis, G.,Serenis, D.& Tsounis, N.,",https://pureportal.coventry.ac.uk/en/persons/dimitris-serenis,Jan 2017
Efficiency in a forced contribution threshold public good game,https://pureportal.coventry.ac.uk/en/publications/efficiency-in-a-forced-contribution-threshold-public-good-game,"Cartwright, E. & Stepanova, A.,",,Nov 2017
Essential Personal Finance: A Practical Guide for Students,https://pureportal.coventry.ac.uk/en/publications/essential-personal-finance-a-practical-guide-for-students,", Lowe, J., Butler, J. & Byrne, T.,Luu, L., Lowe, J., Butler, J. & Byrne, T.,",https://pureportal.coventry.ac.uk/en/persons/lien-luu,10 Mar 2017
Estimating volatility persistence under a Brexit-vote structural break,https://pureportal.coventry.ac.uk/en/publications/estimating-volatility-persistence-under-a-brexit-vote-structural-,"Adesina, T.,",,Nov 2017
Exploring External Auditors Perceptions of the Motivations behind Management Fraud in Egypt: A Mixed Research Methods Approach,https://pureportal.coventry.ac.uk/en/publications/exploring-external-auditors-perceptions-of-the-motivations-behind,"Kassem, R.,",,12 Dec 2017
Fighting Capital Flight in Africa: Evidence from Bundling and Unbundling Governance,https://pureportal.coventry.ac.uk/en/publications/fighting-capital-flight-in-africa-evidence-from-bundling-and-unbu-2,"Asongu, S. A. & Nwachukwu, J. C.,",,Sept 2017
"Financial Innovation, Banking System and Housing Market.",https://pureportal.coventry.ac.uk/en/publications/financial-innovation-banking-system-and-housing-market,", Mazzocchetti, A., Raberto, M. & Cincotti, S.,Lauretta, E., Mazzocchetti, A., Raberto, M. & Cincotti, S.,",https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta,2017
Financing HIV/AIDS responses in Africa: Impact evidence from Uganda,https://pureportal.coventry.ac.uk/en/publications/financing-hivaids-responses-in-africa-impact-evidence-from-uganda,"& Ncube, M.,Kabajulizi, J.& Ncube, M.,",https://pureportal.coventry.ac.uk/en/persons/judith-kabajulizi,4 Oct 2017
"Foreign Aid and Inclusive Development: Updated Evidence from Africa, 2005–2012",https://pureportal.coventry.ac.uk/en/publications/foreign-aid-and-inclusive-development-updated-evidence-from-afric-2,"Asongu, S. A. & Nwachukwu, J. C.,",,Mar 2017
"Fuel Exports, Aid and Terrorism",https://pureportal.coventry.ac.uk/en/publications/fuel-exports-aid-and-terrorism,"Asongu, S. & Nwachukwu, J.,",,2017
Global Diffusion of Anglo-American Governance: Evaluating Responses across Three Emerging Economies,https://pureportal.coventry.ac.uk/en/publications/global-diffusion-of-anglo-american-governance-evaluating-response,"Yusuf, F., Areneke, G., Kimani, D. & Kodwani, D.,",,9 May 2017
Globalization and Inclusive Human Development in Africa,https://pureportal.coventry.ac.uk/en/publications/globalization-and-inclusive-human-development-in-africa,"Asongu, S. & Nwachukwu, J.,",,27 Jun 2017
Hedging and speculative pressures and the transition of the spot-futures relationship in energy and metal markets,https://pureportal.coventry.ac.uk/en/publications/hedging-and-speculative-pressures-and-the-transition-of-the-spot--4,"& Shi, Y.,Park, J. S.& Shi, Y.,",https://pureportal.coventry.ac.uk/en/persons/jin-suk-park,1 Nov 2017
How long is UK property cycle?,https://pureportal.coventry.ac.uk/en/publications/how-long-is-uk-property-cycle,"Jadevicius, A. &Huston, S. H.,",https://pureportal.coventry.ac.uk/en/persons/simon-huston,3 Jul 2017
Impact of non-audit services regulations on financial reporting quality: Latest evidence from the UK,https://pureportal.coventry.ac.uk/en/publications/impact-of-non-audit-services-regulations-on-financial-reporting-q,"Islam, S.,",,2017
Intraday Herding on a Cross-Border Exchange,https://pureportal.coventry.ac.uk/en/publications/intraday-herding-on-a-cross-border-exchange,", Kallinterakis, V., Pedro Leite Ferreira, M. &  Verousis, T.,Andrikopoulos, P., Kallinterakis, V., Pedro Leite Ferreira, M. &  Verousis, T.,",https://pureportal.coventry.ac.uk/en/persons/panagiotis-andrikopoulos,Oct 2017
Investor sentiment towards Corporate Announcement,https://pureportal.coventry.ac.uk/en/publications/investor-sentiment-towards-corporate-announcement,"Udawatte, P. & Rangasamy, T.,",,17 Feb 2017
Islamic Finance Ethics and Perception of Western Consumers,https://pureportal.coventry.ac.uk/en/publications/islamic-finance-ethics-and-perception-of-western-consumers,",Alamad, S.,",https://pureportal.coventry.ac.uk/en/persons/samir-alamad,13 Mar 2017
Is the Threat of Foreign Aid Withdrawal an Effective Deterrent to Political Oppression? Evidence from 53 African Countries,https://pureportal.coventry.ac.uk/en/publications/is-the-threat-of-foreign-aid-withdrawal-an-effective-deterrent-to,"Asongu, S. & Nwachukwu, J.,",,8 Mar 2017
Learning by doing: Do economics students self-evaluation skills improve?,https://pureportal.coventry.ac.uk/en/publications/learning-by-doing-do-economics-students-self-evaluation-skills-im-2,"Guest, J. & Riegler, R.,",,Jan 2017
Managing Conflict of Interests in Professional Accounting Firms,https://pureportal.coventry.ac.uk/en/publications/managing-conflict-of-interests-in-professional-accounting-firms,"Ishaque, M.,",,4 Oct 2017
"Megaproject Screening and Management: King’s Cross, Olympic Park and Nine Elms",https://pureportal.coventry.ac.uk/en/publications/megaproject-screening-and-management-kings-cross-olympic-park-and,"Rahimzad, R.,Huston, S.& Parsa, A.,",https://pureportal.coventry.ac.uk/en/persons/simon-huston,14 Sept 2017
Not all that Glitters is Gold: ICT and Inclusive Human Development in Sub-Saharan Africa,https://pureportal.coventry.ac.uk/en/publications/not-all-that-glitters-is-gold-ict-and-inclusive-human-development,"Nwachukwu, J. & Asongu, S.,",,2017
Ownership Structure and the Choice of SEO Issue Method in the UK,https://pureportal.coventry.ac.uk/en/publications/ownership-structure-and-the-choice-of-seo-issue-method-in-the-uk,",  Sun, J. &  Guo, J.,Andrikopoulos, P.,  Sun, J. &  Guo, J.,",https://pureportal.coventry.ac.uk/en/persons/panagiotis-andrikopoulos,2017
"Quality of Growth Empirics: Comparative Gaps, Benchmarking and Policy Syndromes",https://pureportal.coventry.ac.uk/en/publications/quality-of-growth-empirics-comparative-gaps-benchmarking-and-poli,"Asongu, S. & Nwachukwu, J.,",,2017
Reconsider a Currency Union in Asia,https://pureportal.coventry.ac.uk/en/publications/reconsider-a-currency-union-in-asia,",Song, W.,",https://pureportal.coventry.ac.uk/en/persons/wei-song,2017
Risk return profiles of Islamic equities and commodity portfolios in different market conditions,https://pureportal.coventry.ac.uk/en/publications/risk-return-profiles-of-islamic-equities-and-commodity-portfolios,", Masih, A. M. M. & Bacha, O. I.,Kabir, S., Masih, A. M. M. & Bacha, O. I.,",https://pureportal.coventry.ac.uk/en/persons/sarkar-kabir,2017
Short and Long-Run Determinates of Tourist Flows: The Case of South Korea,https://pureportal.coventry.ac.uk/en/publications/short-and-long-run-determinates-of-tourist-flows-the-case-of-sout,"Agiomirgianakis, G.,Serenis, D. J.& Tsounis, N.,",https://pureportal.coventry.ac.uk/en/persons/dimitris-serenis,2017
Smart Urban Planning,https://pureportal.coventry.ac.uk/en/publications/smart-urban-planning,", Jadevicius, A. & Zafer Sahin, S.,Huston, S., Jadevicius, A. & Zafer Sahin, S.,",https://pureportal.coventry.ac.uk/en/persons/simon-huston,14 Sept 2017
"Smart urban regeneration: Visions, institutions and mechanisms for real estate",https://pureportal.coventry.ac.uk/en/publications/smart-urban-regeneration-visions-institutions-and-mechanisms-for-,",Huston, S.,",https://pureportal.coventry.ac.uk/en/persons/simon-huston,14 Sept 2017
Special issue of the Review of Behavioral Finance guest editors’ introduction,https://pureportal.coventry.ac.uk/en/publications/special-issue-of-the-review-of-behavioral-finance-guest-editors-i,"&  Vagenas-Nanos, E.,Andrikopoulos, P.&  Vagenas-Nanos, E.,",https://pureportal.coventry.ac.uk/en/persons/panagiotis-andrikopoulos,5 Jun 2017
Stock Liquidity and SMEs’ Likelihood of Bankruptcy: Evidence from the US Market,https://pureportal.coventry.ac.uk/en/publications/stock-liquidity-and-smes-likelihood-of-bankruptcy-evidence-from-t,"El kalak, I., Azevedo, A., Hudson, R. & Abd Karim, M. N.,",,Dec 2017
Strategic Market Games and Ricardo,https://pureportal.coventry.ac.uk/en/publications/strategic-market-games-and-ricardo,"Toraubally, W.,",,19 Nov 2017
Sukuk and Bond: An Empirical Analysis with Characteristics Matching,https://pureportal.coventry.ac.uk/en/publications/sukuk-and-bond-an-empirical-analysis-with-characteristics-matchin,", Hossain , S. & Uddin, H.,Kabir, S., Hossain , S. & Uddin, H.,",https://pureportal.coventry.ac.uk/en/persons/sarkar-kabir,2017
Supply and demand sides of mobile payment: A comparative analysis of successful mobile payment adoption in developed and developing countries,https://pureportal.coventry.ac.uk/en/publications/supply-and-demand-sides-of-mobile-payment-a-comparative-analysis-,"Kongaut, C. &Lis, P.,",https://pureportal.coventry.ac.uk/en/persons/piotr-lis,2017
Tenure and spending within UK households at the end of the recent recession,https://pureportal.coventry.ac.uk/en/publications/tenure-and-spending-within-uk-households-at-the-end-of-the-recent-2,"Nwachukwu, J. C.,",,Sept 2017
The effects of Foreign Ownership and Chinese firms’ Earnings Management: Accrual-based and Real activity-based,https://pureportal.coventry.ac.uk/en/publications/the-effects-of-foreign-ownership-and-chinese-firms-earnings-manag,"Udawatte, P., Kim, S. H. &  An, Y.,",,2017
The impact of civil war on foreign direct investment flows to developing countries,https://pureportal.coventry.ac.uk/en/publications/the-impact-of-civil-war-on-foreign-direct-investment-flows-to-dev-2,"Li, C., Murshed, S. M. &Tanna, S.,",https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna,2017
The Impact of Terrorism on Governance in African Countries,https://pureportal.coventry.ac.uk/en/publications/the-impact-of-terrorism-on-governance-in-african-countries,"Asongu, S. & Nwachukwu, J.,",,Nov 2017
The Performance Consequences of Board Structure Changes: Evidence from Ghana,https://pureportal.coventry.ac.uk/en/publications/the-performance-consequences-of-board-structure-changes-evidence-,"Owusu, A.,Holmes, M.& Agyemang, J.,",https://pureportal.coventry.ac.uk/en/persons/mark-holmes,19 Dec 2017
The stability of money demand in the long-run: Italy 1861–2011,https://pureportal.coventry.ac.uk/en/publications/the-stability-of-money-demand-in-the-long-run-italy-18612011,"Daniele, V., Foresti, P. & Napolitano, O.,",,May 2017
The Structure of UK Outbound FDI And Environmental Regulation,https://pureportal.coventry.ac.uk/en/publications/the-structure-of-uk-outbound-fdi-and-environmental-regulation,",Mulatu, A.,",https://pureportal.coventry.ac.uk/en/persons/abay-mulatu,Sept 2017
The Synergy of Financial Sector Development and Information Sharing in Financial Access: Propositions and Empirical Evidence,https://pureportal.coventry.ac.uk/en/publications/the-synergy-of-financial-sector-development-and-information-shari,"Asongu, S. & Nwachukwu, J.,",,Apr 2017
The welfare implications of public healthcare financing: A Macro-Micro simulation analysis of Uganda,https://pureportal.coventry.ac.uk/en/publications/the-welfare-implications-of-public-healthcare-financing-a-macro-m-2,", Keogh-Brown, M. & Smith, R.,Kabajulizi, J., Keogh-Brown, M. & Smith, R.,",https://pureportal.coventry.ac.uk/en/persons/judith-kabajulizi,Dec 2017
The welfare implications of public healthcare financing: A Macro-Micro simulation analysis of Uganda,https://pureportal.coventry.ac.uk/en/publications/the-welfare-implications-of-public-healthcare-financing-a-macro-m,", Keogh-Brown, M. & Smith, R.,Kabajulizi, J., Keogh-Brown, M. & Smith, R.,",https://pureportal.coventry.ac.uk/en/persons/judith-kabajulizi,30 Jun 2017
Understanding Islamic financial reporting standardisation projects: institutional logics perspective,https://pureportal.coventry.ac.uk/en/publications/understanding-islamic-financial-reporting-standardisation-project,"Abras, A.,",,2017
Urban Conundrums,https://pureportal.coventry.ac.uk/en/publications/urban-conundrums,",Huston, S.,",https://pureportal.coventry.ac.uk/en/persons/simon-huston,14 Sept 2017
Valuation Systems: The case of Dubai,https://pureportal.coventry.ac.uk/en/publications/valuation-systems-the-case-of-dubai,", Ali Lahbash, E. & Parsa, A.,Huston, S., Ali Lahbash, E. & Parsa, A.,",https://pureportal.coventry.ac.uk/en/persons/simon-huston,14 Sept 2017
What drives differences of opinion in sovereign ratings? The roles of information disclosure and political risk,https://pureportal.coventry.ac.uk/en/publications/what-drives-differences-of-opinion-in-sovereign-ratings-the-roles,"Vu, H., Alsakka, R. & ap Gwilym, O.,",,Jul 2017
What is the net effect of financial liberalization on bank productivity? A decomposition analysis of bank total factor productivity growth,https://pureportal.coventry.ac.uk/en/publications/what-is-the-net-effect-of-financial-liberalization-on-bank-produc,", Luo, Y. &Tanna, S., Luo, Y. &",https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna,Jul 2017
